DateTime interval,Complaint total,Hour Group,Day_of_week,Month_of_year,Season,Temp Avg,Temp Low,Temp High,Hum Avg,Hum Low,Hum High,Baro Avg,Baro Low,Baro High,Windspeed,Gust,Wind Direction,Cardinal Direction,Interval Precip,Inside Temp Avg,Inside Temp Low,Inside Temp High,Heat Index,Wind Chill,Dew Point,Station Voltage,wetbulb
2021-07-15 13:00:00,0.0,13:00:00,Thursday,July,Summer,72.56400000000001,71.17999999999999,73.66,86.8,85.2,88.6,30.125999999999998,30.116000000000003,30.133999999999997,1.8963320000000004,5.5,114.2,East,0.0,78.19800000000001,77.2,79.4,72.56400000000001,72.55999999999999,68.32000000000001,7.3100000000000005,69.64
2021-07-15 14:00:00,0.0,14:00:00,Thursday,July,Summer,74.662,73.6,75.4,83.4,82.2,85.4,30.106,30.1,30.116000000000003,2.719,6.74,112.8,East,0.0,80.318,78.8,81.0,74.662,74.67999999999999,69.26,7.493599999999999,70.9
2021-07-15 15:00:00,0.0,15:00:00,Thursday,July,Summer,75.164,74.26,76.0,82.0,80.8,83.8,30.091999999999995,30.082,30.101999999999997,3.484666,8.26,84.6,East,0.0,82.444,81.0,83.2,75.164,75.16,69.28,7.385,71.08000000000001
2021-07-15 16:00:00,0.0,16:00:00,Thursday,July,Summer,74.25,72.47999999999999,75.74000000000001,82.4,80.6,84.2,30.07,30.065999999999995,30.080000000000002,3.966334,9.319999999999999,103.4,East,0.0,83.12599999999999,82.4,83.4,74.446,74.26,68.4,7.2936000000000005,70.22
2021-07-15 17:00:00,1.0,17:00:00,Thursday,July,Summer,72.24199999999999,71.78,72.97999999999999,84.2,83.0,85.4,30.058,30.054000000000002,30.064,3.8896680000000003,8.84,116.2,East,0.0,81.48,80.8,82.4,72.24199999999999,72.24000000000001,67.14,7.1822,68.76
2021-07-15 18:00:00,0.0,18:00:00,Thursday,July,Summer,72.642,72.03999999999999,73.38,83.4,82.0,84.0,30.048000000000002,30.04,30.056,2.849334,7.32,154.0,East,0.0,80.06,79.0,80.8,72.642,72.66,67.11999999999999,7.0733999999999995,68.88
2021-07-15 19:00:00,0.0,19:00:00,Thursday,July,Summer,71.83399999999999,70.1,72.84,84.2,83.2,87.0,30.036,30.032000000000004,30.038,2.6069999999999998,7.1800000000000015,104.0,East,0.0,78.002,77.0,79.0,71.83399999999999,71.84,66.72,6.9856,68.36000000000001
2021-07-15 20:00:00,0.0,20:00:00,Thursday,July,Summer,68.69800000000001,67.32000000000001,71.28,90.6,86.8,93.2,30.032,30.028000000000002,30.038,2.656668,8.58,190.4,None,0.0,75.75,74.4,77.6,68.69800000000001,68.70000000000002,65.84,6.854000000000001,66.8
2021-07-15 21:00:00,0.0,21:00:00,Thursday,July,Summer,68.248,68.02000000000001,68.4,93.4,93.0,94.2,30.026,30.016,30.028000000000002,2.020334,6.660000000000001,205.0,South,0.0,73.928,73.2,75.0,68.248,68.25999999999999,66.36,6.7176,66.96
2021-07-15 22:00:00,0.0,22:00:00,Thursday,July,Summer,67.532,66.96,68.2,94.0,93.8,94.2,30.03,30.02,30.034000000000002,0.915334,3.8600000000000003,224.8,None,0.0,73.154,72.6,73.8,67.532,67.52000000000001,65.74,6.6152,66.32000000000001
2021-07-15 23:00:00,1.0,23:00:00,Thursday,July,Summer,67.556,67.04,68.06,94.4,93.8,94.6,30.016,30.012,30.024,1.687,6.140000000000001,168.6,South,0.0,72.98400000000001,72.4,73.4,67.556,67.55999999999999,65.82,6.555200000000001,66.4
2021-07-16 00:00:00,0.0,00:00:00,Friday,July,Summer,67.57000000000001,66.85999999999999,67.9,95.0,94.6,95.4,30.008000000000003,30.004,30.014,2.1040020000000004,6.58,227.4,South,0.0,72.74600000000001,72.0,73.2,67.57000000000001,67.58,66.08,6.5262,66.58
2021-07-16 01:00:00,0.0,01:00:00,Friday,July,Summer,67.39800000000001,67.14,67.6,95.6,95.4,95.8,29.998,29.994,30.006,0.649666,3.7,251.8,None,0.0,72.388,71.8,72.8,67.39800000000001,67.4,66.08,6.515600000000001,66.52000000000001
2021-07-16 02:00:00,0.0,02:00:00,Friday,July,Summer,66.814,66.32000000000001,67.17999999999999,96.0,95.8,96.0,29.988,29.982,29.998,0.766,3.4199999999999995,201.6,South,0.0,71.99000000000001,71.4,72.6,66.814,66.79999999999998,65.58,6.509399999999999,65.97999999999999
2021-07-16 03:00:00,0.0,03:00:00,Friday,July,Summer,65.98799999999999,65.41999999999999,66.52000000000001,95.8,95.8,96.0,29.976,29.972,29.982,0.9269999999999999,3.04,201.8,South,0.0,71.524,71.2,72.0,65.98799999999999,66.0,64.76,6.5052,65.18
2021-07-16 04:00:00,0.0,04:00:00,Friday,July,Summer,65.846,65.24,66.36,95.8,95.8,96.2,29.968,29.962,29.972,0.6199979999999999,3.12,179.8,None,0.0,71.408,71.0,71.6,65.846,65.86,64.61999999999999,6.500800000000001,65.08
2021-07-16 05:00:00,0.0,05:00:00,Friday,July,Summer,65.44200000000001,65.08,66.17999999999999,95.8,95.8,96.0,29.964,29.96,29.972,0.42633400000000005,2.54,206.8,None,0.0,71.14599999999999,70.6,71.6,65.44200000000001,65.44000000000001,64.20000000000002,6.489199999999999,64.6
2021-07-16 06:00:00,0.0,06:00:00,Friday,July,Summer,66.47,65.44000000000001,67.84,95.8,95.6,96.2,29.968,29.968,29.972,0.936666,4.26,314.8,North,0.0,70.902,70.4,71.4,66.47,66.47999999999999,65.24,6.4854,65.64000000000001
2021-07-16 07:00:00,0.0,07:00:00,Friday,July,Summer,69.00000000000001,67.8,70.5,95.0,93.4,96.0,29.958000000000006,29.954,29.965999999999998,3.0640000000000005,8.76,247.6,West,0.0,71.85,70.6,73.0,69.00000000000001,68.99999999999999,67.5,6.562600000000001,68.30000000000001
2021-07-16 08:00:00,2.0,08:00:00,Friday,July,Summer,71.13399999999999,70.5,72.5,91.4,88.8,93.4,29.96,29.956,29.964,3.773666,8.84,229.4,None,0.0,73.892,72.4,75.4,71.13399999999999,71.14000000000001,68.5,6.763800000000001,69.32000000000001
2021-07-16 09:00:00,0.0,09:00:00,Friday,July,Summer,75.098,72.5,78.46000000000001,84.6,78.8,88.8,29.946000000000005,29.939999999999998,29.956,3.027,8.72,214.4,South,0.0,76.804,74.8,79.2,75.098,75.08,70.16,7.018000000000001,71.66
2021-07-16 10:00:00,0.0,10:00:00,Friday,July,Summer,80.614,78.46000000000001,82.44,73.6,69.0,78.8,29.936,29.934000000000005,29.944,5.086,13.940000000000001,230.2,West,0.0,80.76599999999999,79.0,82.0,83.61,80.62,71.3,7.184,74.03999999999999
2021-07-16 11:00:00,2.0,11:00:00,Friday,July,Summer,83.39200000000001,82.34,84.1,66.0,64.2,69.0,29.932,29.932,29.939999999999998,7.0060020000000005,16.8,250.2,West,0.002,83.292,81.8,84.0,87.938,83.4,70.64,7.1944,74.42
2021-07-16 12:00:00,0.0,12:00:00,Friday,July,Summer,84.674,83.64,85.53999999999999,62.6,60.2,64.8,29.934000000000005,29.932,29.942,6.9373320000000005,17.160000000000004,252.6,West,0.0,84.66,83.8,85.4,89.464,84.67999999999999,70.46000000000001,7.212400000000001,74.67999999999999
2021-07-16 13:00:00,1.0,13:00:00,Friday,July,Summer,86.454,85.41999999999999,87.6,59.0,56.8,60.8,29.936,29.932,29.944,6.866334,18.78,261.8,West,0.0,86.41999999999999,85.2,87.4,91.544,86.47999999999999,70.36000000000001,7.2152,75.1
2021-07-16 14:00:00,0.0,14:00:00,Friday,July,Summer,88.15400000000001,87.36,89.1,55.4,53.6,57.8,29.93,29.926,29.934000000000005,6.366998000000001,17.119999999999997,263.2,West,0.0,87.69200000000001,87.0,88.2,93.458,88.16,70.16,7.154000000000001,75.46000000000001
2021-07-16 15:00:00,0.0,15:00:00,Friday,July,Summer,88.7,87.72,89.4,53.4,52.4,55.6,29.932,29.924,29.936,5.7666640000000005,15.36,268.6,West,0.0,87.548,86.6,88.6,93.498,88.7,69.35999999999999,7.1268,75.12
2021-07-16 16:00:00,0.0,16:00:00,Friday,July,Summer,88.756,87.7,89.8,53.6,51.0,55.4,29.932,29.932,29.942,5.697666000000001,15.860000000000003,265.2,West,0.0,88.066,87.6,88.8,93.67999999999999,88.75999999999999,69.5,7.1074,75.20000000000002
2021-07-16 17:00:00,0.0,17:00:00,Friday,July,Summer,87.83,85.97999999999999,89.26,52.2,50.6,54.0,29.942,29.938,29.951999999999998,5.777665999999999,16.08,261.4,West,0.0,88.178,86.2,89.0,91.46000000000001,87.82,67.86,6.989,73.94000000000001
2021-07-16 18:00:00,0.0,18:00:00,Friday,July,Summer,83.78200000000001,81.39999999999999,86.47999999999999,61.8,53.8,66.8,29.962,29.954,29.965999999999998,2.505002,10.7,240.8,West,1.536,85.21,84.4,86.6,87.388,83.78,69.08,6.9716000000000005,73.53999999999999
2021-07-16 19:00:00,0.0,19:00:00,Friday,July,Summer,82.638,81.64,83.85999999999999,63.2,61.2,65.0,29.964,29.962,29.971999999999998,1.568474,4.9,62.0,East,0.0,84.406,83.2,85.4,86.082,82.64,68.8,6.9056000000000015,73.02000000000001
2021-07-16 20:00:00,1.0,20:00:00,Friday,July,Summer,80.30600000000001,78.52000000000001,81.88,67.2,64.2,70.4,29.986,29.971999999999998,30.004,0.423334,3.0799999999999996,90.4,East,0.0,82.35799999999999,81.4,83.6,82.402,80.3,68.38,6.7696,72.08000000000001
2021-07-16 21:00:00,2.0,21:00:00,Friday,July,Summer,76.964,75.26,78.66,72.4,69.6,75.2,30.008000000000003,30.004,30.024,0.6496660000000001,4.74,66.6,East,0.0,80.14399999999999,79.0,81.4,77.15,76.96,67.38,6.6396,70.41999999999999
2021-07-16 22:00:00,0.0,22:00:00,Friday,July,Summer,74.914,73.94,76.1,75.8,73.4,78.2,30.034,30.024,30.044,0.940002,5.619999999999999,157.4,North-West,0.0,78.512,77.8,79.6,74.914,74.94000000000001,66.68,6.553,69.36
2021-07-16 23:00:00,0.0,23:00:00,Friday,July,Summer,74.81,73.72,75.5,75.0,74.0,76.8,30.052,30.044,30.059999999999995,1.407,5.279999999999999,152.8,North,0.0,77.83399999999999,77.4,78.6,74.81,74.82,66.22,6.5165999999999995,69.02
2021-07-17 00:00:00,0.0,00:00:00,Saturday,July,Summer,73.47200000000001,72.92,74.17999999999999,74.0,71.6,76.4,30.064,30.054000000000002,30.074,1.8626660000000002,6.719999999999999,47.4,None,0.0,77.20599999999999,76.6,77.8,73.47200000000001,73.47999999999999,64.66,6.5043999999999995,67.61999999999999
2021-07-17 01:00:00,0.0,01:00:00,Saturday,July,Summer,73.264,72.74,73.78,70.6,69.4,72.0,30.074,30.070000000000004,30.080000000000002,2.0086679999999997,8.0,152.6,South,0.0,76.508,75.8,77.2,73.264,73.26,63.02,6.501400000000001,66.52
2021-07-17 02:00:00,0.0,02:00:00,Saturday,July,Summer,71.834,70.9,72.9,71.4,68.6,74.2,30.082,30.074,30.083999999999996,1.3600020000000002,5.56,66.8,North,0.0,75.828,75.4,76.4,71.834,71.84,62.019999999999996,6.4958,65.46000000000001
2021-07-17 03:00:00,0.0,03:00:00,Saturday,July,Summer,70.78,70.08000000000001,71.4,74.0,72.4,76.6,30.083999999999996,30.082,30.094,1.1320000000000001,4.42,152.8,East,0.0,75.36,75.0,76.0,70.78,70.78,62.0,6.4898,65.12
2021-07-17 04:00:00,0.0,04:00:00,Saturday,July,Summer,70.512,70.08,70.69999999999999,74.2,73.8,75.8,30.094,30.091999999999995,30.101999999999997,1.315002,4.779999999999999,102.4,North,0.0,75.196,74.8,75.6,70.512,70.52000000000001,61.879999999999995,6.4834000000000005,64.9
2021-07-17 05:00:00,0.0,05:00:00,Saturday,July,Summer,70.078,69.6,70.4,75.2,74.0,76.6,30.106,30.098000000000003,30.116000000000003,1.424,4.62,50.2,None,0.0,74.992,74.6,75.4,70.078,70.08,61.78000000000001,6.477799999999999,64.74
2021-07-17 06:00:00,0.0,06:00:00,Saturday,July,Summer,70.084,69.88,70.26,74.6,74.4,75.6,30.119999999999997,30.113999999999997,30.125999999999998,1.424334,4.44,358.6,North,0.0,74.876,74.4,75.2,70.084,70.05999999999999,61.540000000000006,6.4744,64.58
2021-07-17 07:00:00,0.0,07:00:00,Saturday,July,Summer,69.992,69.46,70.28,75.0,74.2,76.8,30.125999999999998,30.118000000000002,30.134000000000004,0.713332,3.3,221.2,North,0.0,74.54400000000001,74.0,75.0,69.992,70.00000000000001,61.7,6.4808,64.63999999999999
2021-07-17 08:00:00,1.0,08:00:00,Saturday,July,Summer,70.72200000000001,70.05999999999999,71.5,74.6,73.4,75.8,30.136000000000003,30.134000000000004,30.144,1.1149999999999998,4.76,211.4,None,0.0,74.696,73.6,75.8,70.72200000000001,70.72,62.17999999999999,6.5840000000000005,65.16
2021-07-17 09:00:00,0.0,09:00:00,Saturday,July,Summer,72.542,71.2,73.32,71.6,68.8,75.0,30.144,30.142000000000003,30.15,1.7860019999999999,6.380000000000001,278.0,North,0.0,75.946,74.6,77.2,72.542,72.55999999999999,62.64,6.8634,66.10000000000001
2021-07-17 10:00:00,0.0,10:00:00,Saturday,July,Summer,72.17600000000002,71.66,73.0,71.2,68.2,73.8,30.144,30.142000000000003,30.15,1.6983339999999998,5.819999999999999,147.6,East,0.0,76.682,76.0,77.2,72.17600000000002,72.17999999999999,62.36,6.950799999999999,65.82000000000001
2021-07-17 11:00:00,0.0,11:00:00,Saturday,July,Summer,72.762,72.22,73.26,70.4,68.2,72.2,30.151999999999997,30.15,30.156,2.3713319999999998,6.04,179.4,North,0.0,76.622,76.0,77.4,72.762,72.76,62.36,7.0628,65.97999999999999
2021-07-17 12:00:00,0.0,12:00:00,Saturday,July,Summer,73.37,72.67999999999999,73.96,68.8,67.4,70.8,30.15,30.144,30.154000000000003,2.340334,5.84,60.6,East,0.0,77.59599999999999,76.6,78.6,73.37,73.38,62.44,7.141799999999999,66.26
2021-07-17 13:00:00,0.0,13:00:00,Saturday,July,Summer,73.15599999999999,72.46000000000001,73.94,68.0,66.0,70.6,30.144,30.139999999999997,30.151999999999997,1.846998,5.76,63.8,East,0.0,76.78,76.0,78.0,73.15599999999999,73.14,61.959999999999994,7.0428,65.9
2021-07-17 14:00:00,0.0,14:00:00,Saturday,July,Summer,73.38199999999999,72.74,74.16,70.0,67.8,72.6,30.139999999999997,30.134000000000004,30.144,1.9639980000000001,5.42,57.4,East,0.0,76.908,76.0,77.8,73.38199999999999,73.35999999999999,62.919999999999995,7.1382,66.52
2021-07-17 15:00:00,0.0,15:00:00,Saturday,July,Summer,74.348,73.52000000000001,75.16,68.4,66.2,71.0,30.134000000000004,30.129999999999995,30.134000000000004,2.357334,5.84,69.2,East,0.0,78.56800000000001,77.2,79.6,74.348,74.33999999999999,63.17999999999999,7.1718,67.02000000000001
2021-07-17 16:00:00,2.0,16:00:00,Saturday,July,Summer,74.6,73.88,75.2,67.0,66.0,69.6,30.125999999999998,30.122000000000003,30.134000000000004,2.391666,6.1,64.8,East,0.0,78.98400000000001,78.4,79.6,74.6,74.6,62.82000000000001,7.1373999999999995,66.9
2021-07-17 17:00:00,1.0,17:00:00,Saturday,July,Summer,73.954,72.46000000000001,75.16,68.0,65.2,71.0,30.127999999999997,30.121999999999996,30.134000000000004,2.9530000000000003,9.120000000000001,111.4,East,0.0,77.658,76.0,79.4,73.954,73.94000000000001,62.67999999999999,7.0172,66.58
2021-07-17 18:00:00,0.0,18:00:00,Saturday,July,Summer,72.22,70.97999999999999,73.14000000000001,67.8,65.8,71.2,30.121999999999996,30.116000000000003,30.125999999999998,2.2963319999999996,7.18,219.0,North,0.0,76.326,75.2,77.6,72.22,72.22,60.8,7.0304,64.9
2021-07-17 19:00:00,0.0,19:00:00,Saturday,July,Summer,70.91599999999998,70.28,71.64000000000001,70.4,68.4,72.6,30.124000000000002,30.116000000000003,30.134000000000004,1.298666,4.72,135.8,East,0.0,76.212,75.2,77.2,70.91599999999998,70.92,60.65999999999999,6.9164,64.38
2021-07-17 20:00:00,0.0,20:00:00,Saturday,July,Summer,70.036,69.34,70.79999999999998,73.8,71.4,75.4,30.125999999999998,30.121999999999996,30.134000000000004,0.799002,3.62,57.4,East,0.0,75.262,74.6,76.0,70.036,70.03999999999999,61.239999999999995,6.789399999999999,64.4
2021-07-17 21:00:00,1.0,21:00:00,Saturday,July,Summer,69.06800000000001,68.3,69.76,77.6,75.2,80.2,30.125999999999998,30.119999999999997,30.134000000000004,0.6273340000000001,3.1,134.8,East,0.0,74.482,74.0,75.2,69.06800000000001,69.06,61.68000000000001,6.6738,64.32000000000001
2021-07-17 22:00:00,0.0,22:00:00,Saturday,July,Summer,68.244,67.9,68.91999999999999,81.2,79.2,82.0,30.142000000000003,30.134000000000004,30.15,0.20799999999999996,1.44,67.0,East,0.0,73.716,73.2,74.6,68.244,68.24000000000001,62.220000000000006,6.582800000000001,64.36
2021-07-17 23:00:00,0.0,23:00:00,Saturday,July,Summer,68.42999999999999,68.12,68.7,81.0,80.4,82.0,30.144,30.139999999999997,30.151999999999997,0.375,2.5,116.6,East,0.0,73.326,73.0,73.8,68.42999999999999,68.42,62.38000000000001,6.533000000000001,64.5
2021-07-18 00:00:00,0.0,00:00:00,Sunday,July,Summer,68.01599999999999,67.58,68.6,81.6,80.6,83.2,30.137999999999998,30.134000000000004,30.144,0.6890000000000001,3.3400000000000007,148.2,East,0.0,73.268,72.8,73.6,68.01599999999999,68.02000000000001,62.2,6.513599999999999,64.28
2021-07-18 01:00:00,0.0,01:00:00,Sunday,July,Summer,67.69399999999999,67.3,68.14000000000001,82.4,81.6,83.8,30.134000000000004,30.127999999999997,30.142000000000003,0.48033200000000004,2.5,152.8,None,0.0,73.146,72.6,73.4,67.69399999999999,67.69999999999999,62.04,6.5054,64.08
2021-07-18 02:00:00,0.0,02:00:00,Sunday,July,Summer,67.064,66.61999999999999,67.76,86.6,83.6,88.4,30.121999999999996,30.118000000000002,30.127999999999997,0.688332,3.66,64.2,East,0.0,72.502,71.8,73.2,67.064,67.05999999999999,62.9,6.5012,64.38000000000001
2021-07-18 03:00:00,0.0,03:00:00,Sunday,July,Summer,66.656,66.49999999999999,66.91999999999999,88.0,87.0,88.6,30.107999999999997,30.103999999999996,30.116000000000003,0.732002,3.2,123.6,None,0.0,72.09400000000001,71.4,72.4,66.656,66.66,62.98,6.497400000000001,64.28
2021-07-18 04:00:00,0.0,04:00:00,Sunday,July,Summer,67.19000000000001,66.47999999999999,67.64,88.6,86.8,90.8,30.124000000000002,30.106,30.136000000000003,2.4068479999999997,8.72,85.2,None,0.038,71.77799999999999,71.2,72.2,67.19000000000001,67.16,63.70000000000001,6.4918000000000005,64.91999999999999
2021-07-18 05:00:00,0.0,05:00:00,Sunday,July,Summer,66.14,65.2,67.14,91.8,90.8,92.6,30.112000000000002,30.101999999999997,30.127999999999997,3.5353339999999998,9.92,229.2,West,0.152,71.21,70.4,71.8,66.14,66.16,63.67999999999999,6.4806,64.53999999999999
2021-07-18 06:00:00,0.0,06:00:00,Sunday,July,Summer,64.75800000000001,64.55999999999999,65.2,92.6,92.4,93.2,30.103999999999996,30.092000000000002,30.118000000000002,3.898332,10.620000000000001,85.8,North,0.20800000000000002,70.476,69.8,71.0,64.75800000000001,64.74,62.58,6.4672,63.36
2021-07-18 07:00:00,0.0,07:00:00,Sunday,July,Summer,64.402,64.18,64.6,91.8,91.2,92.8,30.095999999999997,30.088,30.106,4.712668,11.979999999999999,45.8,North,0.042,70.62,69.6,71.6,64.402,64.41999999999999,61.94,6.4590000000000005,62.86
2021-07-18 08:00:00,0.0,08:00:00,Sunday,July,Summer,64.116,63.660000000000004,64.32,92.2,91.6,92.6,30.083999999999996,30.077999999999996,30.1,5.473332000000001,13.26,49.6,North,0.13999999999999999,70.71200000000002,69.6,71.6,64.116,64.12,61.760000000000005,6.4597999999999995,62.64
2021-07-18 09:00:00,0.0,09:00:00,Sunday,July,Summer,63.157999999999994,62.82000000000001,63.660000000000004,92.8,92.6,93.2,30.080000000000002,30.072000000000003,30.091999999999995,6.123334,14.98,42.0,None,0.128,70.49600000000001,69.8,71.2,63.157999999999994,63.14,60.96,6.484,61.82000000000001
2021-07-18 10:00:00,0.0,10:00:00,Sunday,July,Summer,63.17999999999999,62.92,63.419999999999995,93.2,93.0,93.6,30.091999999999995,30.077999999999996,30.112000000000002,4.010668,12.719999999999999,59.6,East,0.088,70.11800000000001,69.4,70.8,63.17999999999999,63.18000000000001,61.1,6.5329999999999995,61.9
2021-07-18 11:00:00,1.0,11:00:00,Sunday,July,Summer,63.653999999999996,63.4,63.96,93.2,93.2,93.6,30.094,30.091999999999995,30.103999999999996,2.323,6.8,310.4,North,0.008,70.63399999999999,69.8,71.4,63.653999999999996,63.660000000000004,61.660000000000004,6.601000000000001,62.42
2021-07-18 12:00:00,1.0,12:00:00,Sunday,July,Summer,64.412,63.96,64.66,93.2,92.8,93.2,30.082,30.077999999999996,30.091999999999995,3.5836680000000003,9.88,98.2,North,0.0,70.83000000000001,69.8,71.4,64.412,64.41999999999999,62.339999999999996,6.7898,63.080000000000005
2021-07-18 13:00:00,0.0,13:00:00,Sunday,July,Summer,65.14,64.53999999999999,65.86,92.2,89.8,93.0,30.061999999999994,30.054000000000002,30.077999999999996,4.043998,10.580000000000002,86.0,North,0.002,71.268,70.2,72.4,65.14,65.11999999999999,62.739999999999995,7.0194,63.580000000000005
2021-07-18 14:00:00,0.0,14:00:00,Sunday,July,Summer,65.912,65.61999999999999,66.2,88.4,87.8,90.0,30.061999999999994,30.058,30.067999999999994,3.813332,10.14,44.0,North,0.0,71.966,71.2,72.4,65.912,65.92,62.42,7.005799999999999,63.65999999999999
2021-07-18 15:00:00,2.0,15:00:00,Sunday,July,Summer,65.84200000000001,65.52,66.17999999999999,89.2,88.0,90.4,30.058,30.052,30.058,4.142666,10.239999999999998,38.6,North,0.0,71.686,71.2,72.4,65.84200000000001,65.82000000000001,62.54,7.0672,63.67999999999999
2021-07-18 16:00:00,0.0,16:00:00,Sunday,July,Summer,66.316,65.84,66.66,88.8,87.8,89.6,30.05,30.046,30.058,3.695666,9.1,54.4,None,0.0,72.278,71.4,73.0,66.316,66.32000000000001,62.84000000000001,7.128,64.08
2021-07-18 17:00:00,0.0,17:00:00,Sunday,July,Summer,66.47999999999999,66.14000000000001,66.76,88.4,86.8,89.2,30.046,30.042,30.052,3.5766660000000003,8.36,64.6,East,0.512,72.788,72.2,73.2,66.47999999999999,66.47999999999999,62.9,7.0775999999999994,64.18
2021-07-18 18:00:00,0.0,18:00:00,Sunday,July,Summer,66.61000000000001,66.2,67.14,88.2,88.0,89.4,30.040000000000003,30.036,30.046,2.120334,5.720000000000001,63.0,East,0.0,72.50999999999999,72.0,72.8,66.61000000000001,66.6,63.06,7.0196,64.28
2021-07-18 19:00:00,0.0,19:00:00,Sunday,July,Summer,67.29400000000001,66.76,67.76,88.2,87.0,89.4,30.044,30.042,30.054000000000002,2.918,9.76,95.8,North,0.002,72.384,71.4,72.8,67.29400000000001,67.3,63.54,6.9032,64.82000000000001
2021-07-18 20:00:00,0.0,20:00:00,Sunday,July,Summer,66.85199999999999,66.7,66.97999999999999,89.0,88.2,89.4,30.047999999999995,30.046,30.054000000000002,2.655332,8.42,88.0,North,0.0,71.646,71.2,72.0,66.85199999999999,66.86,63.44,6.776000000000001,64.63999999999999
2021-07-18 21:00:00,0.0,21:00:00,Sunday,July,Summer,66.526,66.2,66.8,88.8,88.4,89.6,30.047999999999995,30.044,30.054000000000002,2.376,6.5200000000000005,48.2,North,0.0,71.138,70.4,71.8,66.526,66.54,63.120000000000005,6.663999999999999,64.34
2021-07-18 22:00:00,0.0,22:00:00,Sunday,July,Summer,66.33,66.16,66.48,89.2,89.0,89.6,30.052,30.047999999999995,30.056,2.244332,7.4799999999999995,151.8,North,0.0,70.75399999999999,70.0,71.2,66.33,66.32000000000001,63.019999999999996,6.584999999999999,64.18
2021-07-18 23:00:00,0.0,23:00:00,Sunday,July,Summer,65.894,65.46000000000001,66.26,90.4,89.4,91.4,30.052,30.048000000000002,30.059999999999995,1.208334,4.38,58.4,East,0.0,70.362,69.8,70.8,65.894,65.9,62.96,6.5402000000000005,63.98
2021-07-19 00:00:00,0.0,00:00:00,Monday,July,Summer,65.308,65.16,65.54,92.2,91.4,92.4,30.047999999999995,30.042,30.054000000000002,1.177336,3.6400000000000006,64.0,East,0.0,70.212,70.0,70.4,65.308,65.3,62.919999999999995,6.519,63.8
2021-07-19 01:00:00,0.0,01:00:00,Monday,July,Summer,65.14399999999999,65.03999999999999,65.3,92.6,92.4,92.8,30.038,30.03,30.046,1.437334,4.86,94.2,East,0.0,70.054,69.4,70.6,65.14399999999999,65.11999999999999,62.9,6.511,63.71999999999999
2021-07-19 02:00:00,0.0,02:00:00,Monday,July,Summer,64.838,64.66,65.08,93.2,92.8,93.4,30.028000000000002,30.022000000000002,30.038,1.540668,5.159999999999999,69.6,East,0.0,69.692,69.2,70.2,64.838,64.84,62.8,6.509399999999999,63.54
2021-07-19 03:00:00,0.0,03:00:00,Monday,July,Summer,64.564,64.4,64.8,93.6,93.2,93.8,30.014,30.008000000000003,30.017999999999994,0.5439999999999999,2.76,85.4,South-East,0.0,69.642,69.4,70.0,64.564,64.56000000000002,62.61999999999999,6.502,63.32000000000001
2021-07-19 04:00:00,0.0,04:00:00,Monday,July,Summer,64.57199999999999,64.47999999999999,64.66,93.8,93.4,93.8,30.002000000000002,29.998,30.012,0.5633320000000002,3.7199999999999998,76.2,East,0.0,69.64,69.4,69.8,64.57199999999999,64.58,62.65999999999999,6.4948,63.339999999999996
2021-07-19 05:00:00,0.0,05:00:00,Monday,July,Summer,64.684,64.61999999999999,64.84,93.2,92.6,93.6,29.998,29.996,30.006,0.709334,3.9200000000000004,139.2,East,0.0,69.606,69.4,69.8,64.684,64.7,62.64000000000001,6.4858,63.36
2021-07-19 06:00:00,1.0,06:00:00,Monday,July,Summer,64.81800000000001,64.74000000000001,64.92,92.6,92.0,93.0,29.991999999999997,29.988,30.0,1.337998,4.96,217.0,North,0.0,69.418,69.0,70.0,64.81800000000001,64.8,62.620000000000005,6.4798,63.4
2021-07-19 07:00:00,0.0,07:00:00,Monday,July,Summer,65.14200000000001,64.92,65.44,91.2,89.0,92.0,29.998,29.996000000000002,30.004,1.398668,4.9,111.2,None,1.536,69.45599999999999,68.8,70.0,65.14200000000001,65.16,62.519999999999996,6.4799999999999995,63.459999999999994
2021-07-19 08:00:00,1.0,08:00:00,Monday,July,Summer,65.544,65.17999999999999,66.26,90.0,87.6,91.2,30.004,30.002000000000002,30.008000000000003,1.5426680000000002,4.42,57.6,East,10.238,69.82000000000001,69.0,71.2,65.544,65.55999999999999,62.58,6.5824,63.660000000000004
2021-07-19 09:00:00,0.0,09:00:00,Monday,July,Summer,66.298,66.1,66.58000000000001,88.0,86.0,89.2,30.008000000000003,30.002000000000002,30.012,1.746666,5.0600000000000005,138.2,East,0.512,71.21799999999999,70.6,72.0,66.298,66.3,62.61999999999999,6.7908,63.96
2021-07-19 10:00:00,0.0,10:00:00,Monday,July,Summer,66.764,66.42,67.28,86.0,84.8,87.4,29.998,29.994,30.004,2.170334,5.42,53.4,East,0.0,72.05,71.4,72.6,66.764,66.78,62.5,6.8952,64.0
2021-07-19 11:00:00,0.0,11:00:00,Monday,July,Summer,67.81199999999998,67.23999999999998,68.46000000000001,83.8,82.6,85.0,29.991999999999997,29.988,29.998,2.008668,5.92,55.2,None,0.0,72.78999999999999,71.8,73.6,67.81199999999998,67.84,62.779999999999994,7.1026,64.56
2021-07-19 12:00:00,0.0,12:00:00,Monday,July,Summer,68.39,67.8,69.06,83.2,82.2,84.0,29.986,29.982,29.991999999999997,0.983998,3.54,133.4,East,0.0,73.11,72.8,73.4,68.39,68.38,63.1,7.0702,64.92
