Id,Report Source,Category,Created at local,Closed at local,Status,Address,Description,URL,Lat,Lng,Export tagged places
8042604,iPhone,Odor,06/20/2020 - 05:15PM,06/23/2020 - 11:07AM,Archived,198 Danforth St,Fuel/asphalt smell - stinging eyes ,https://crm.seeclickfix.com/#/organizations/611/issues/8042604,43.64841724,-70.26364252,City Council District 2
8042795,Portal,Odor,06/20/2020 - 06:55PM,06/23/2020 - 11:07AM,Archived,105 Spruce St,Terrible odor tonight. Absolutely unacceptable to live in a community that prides itself on having clean air to breath. Not so on the West End Tonight. ,https://crm.seeclickfix.com/#/organizations/611/issues/8042795,43.64812567,-70.26997089,City Council District 2
8042903,iPhone,Odor,06/20/2020 - 08:05PM,06/23/2020 - 11:07AM,Archived,2–98 Orchard St,,https://crm.seeclickfix.com/#/organizations/611/issues/8042903,43.64494515,-70.27225737,City Council District 2
8042953,iPhone,Odor,06/20/2020 - 08:43PM,06/23/2020 - 11:07AM,Archived,High And York,"The fuel odor from the tanks is again quite heavy. Smelled it it quite heavy in area of state street, York st high street and Casco bay bridge area. Permeated the air. Again. Still. ",https://crm.seeclickfix.com/#/organizations/611/issues/8042953,43.6511867,-70.2581265,City Council District 2
8042994,Portal,Odor,06/20/2020 - 08:55PM,06/23/2020 - 01:54PM,Archived,Western Prom,"Very strong petroleum odor present all day yesterday, 6/19. The smell woke me at 5 AM and persisted until after sundown.  Today I noticed the smell at about 5pm, was away from the house from 6:15 to 8pm trying to get some fresh air and it was still present when I returned home.  Also, a huge Irving tanker was pulling into the tanks at 8pm so I anticipate more noxious fumes.",https://crm.seeclickfix.com/#/organizations/611/issues/8042994,43.64477998,-70.27344704,City Council District 2
8050816,Android,Odor,06/22/2020 - 05:43PM,06/23/2020 - 11:07AM,Archived,41 Bowdoin St,petrochemical smell - likely from SoPo tank farm.  quite strong ,https://crm.seeclickfix.com/#/organizations/611/issues/8050816,43.6468785,-70.2743667,City Council District 2
8051518,Portal,Odor,06/22/2020 - 09:27PM,06/23/2020 - 11:07AM,Archived,63-199 Winter St,"Awful, burning rubber smell. Made me nauseous while indoors next to an open window. Seems to be coming from the oil terminal.",https://crm.seeclickfix.com/#/organizations/611/issues/8051518,43.65099557,-70.26499339,City Council District 2
8051545,Web - Mobile,Odor,06/22/2020 - 09:36PM,06/23/2020 - 11:07AM,Archived,226 Spring St,Gross oily/petroleum smell in the air. This is beginning to annoy me and many others. It is EVERY night this is wasting in the air. I’m gonna start digging and write letters to the city.,https://crm.seeclickfix.com/#/organizations/611/issues/8051545,43.64946147,-70.26594758,City Council District 2
8051571,Web - Desktop,Odor,06/22/2020 - 09:44PM,06/23/2020 - 11:07AM,Archived,106 Spruce St,Another night with a terrible oil odor. ,https://crm.seeclickfix.com/#/organizations/611/issues/8051571,43.647894,-70.269894,City Council District 2
8051581,iPhone,Odor,06/22/2020 - 09:47PM,06/23/2020 - 11:07AM,Archived,34 Cushman St,All my windows are closed and still smell it and have a headache. What enforcement do we have now that the EPA won?! This has been going on for years. This is not ok.,https://crm.seeclickfix.com/#/organizations/611/issues/8051581,43.6493306,-70.26882663,City Council District 2
8051608,Portal,Odor,06/22/2020 - 09:57PM,06/23/2020 - 11:07AM,Archived,Spring St & Vaughan St,"Toxic smelling odor, smelled like burning rubber & asphalt. I could smell it from the stretch of Vaughan St between Spring and West streets and I'm sure elsewhere in the area. Very little wind. 8:30PM, June, 22, 2020",https://crm.seeclickfix.com/#/organizations/611/issues/8051608,43.64565585,-70.27271748,City Council District 2
8051615,Portal,Odor,06/22/2020 - 10:00PM,06/23/2020 - 11:07AM,Archived,116 Pine St,"Toxic smelling odor, smells like asphalt and burning rubber. coming through the windows of my  apartment.",https://crm.seeclickfix.com/#/organizations/611/issues/8051615,43.649433,-70.270434,City Council District 2
8051642,iPhone,Odor,06/22/2020 - 10:08PM,06/23/2020 - 11:07AM,Archived,13 West St,High levels of tar/oil vapors in the air,https://crm.seeclickfix.com/#/organizations/611/issues/8051642,43.650988,-70.2695881,City Council District 2
8051667,iPhone,Odor,06/22/2020 - 10:15PM,06/23/2020 - 11:07AM,Archived,132 Brackett St,Oil fumes ,https://crm.seeclickfix.com/#/organizations/611/issues/8051667,43.65000924,-70.26716219,City Council District 2
8051722,Portal,Odor,06/22/2020 - 10:46PM,06/23/2020 - 11:07AM,Archived,33 Storer St,"The usual oil smell, very strong tonight",https://crm.seeclickfix.com/#/organizations/611/issues/8051722,43.64681787,-70.26965963,City Council District 2
8051733,iPhone,Odor,06/22/2020 - 10:50PM,06/23/2020 - 11:07AM,Archived,414 Danforth St,Oil tank smell is bad tonight,https://crm.seeclickfix.com/#/organizations/611/issues/8051733,43.6437174,-70.27259,City Council District 2
8051945,iPhone,Odor,06/23/2020 - 01:07AM,06/23/2020 - 11:07AM,Archived,High And York,Odor from the tanks. Smells like asphalt. ,https://crm.seeclickfix.com/#/organizations/611/issues/8051945,43.6511867,-70.2581265,City Council District 2
8052031,Web - Desktop,Odor,06/23/2020 - 06:23AM,06/23/2020 - 11:07AM,Archived,21 Chestnut St,Strong odor of asphalt and/or fuel oil downtown,https://crm.seeclickfix.com/#/organizations/611/issues/8052031,43.65960623,-70.25830813,City Council District 1
8052251,Portal,Odor,06/23/2020 - 08:24AM,06/23/2020 - 01:48PM,Archived,68 Neal St,"
",https://crm.seeclickfix.com/#/organizations/611/issues/8052251,43.64897121,-70.2720952,City Council District 2
8052260,Web - Desktop,Odor,06/23/2020 - 08:29AM,06/23/2020 - 11:07AM,Archived,261 Western Promenade,Very strong oil smell,https://crm.seeclickfix.com/#/organizations/611/issues/8052260,43.65130566,-70.27602816,City Council District 2
8052449,Web - Desktop,Odor,06/23/2020 - 09:10AM,06/23/2020 - 11:07AM,Archived,Western Prom,"Petroleum odor from tanks. Woke me during the night, still present.  Really hasn’t let up in days.  I’m getting headaches which is very unusual for me.  
I’ve written to Global and Sprague about this and will continue to report.  Something needs to be done, this is especially unhealthy in the midst of a pandemic that affects the respiratory system.",https://crm.seeclickfix.com/#/organizations/611/issues/8052449,43.64471102,-70.27336277,City Council District 2
8052609,Portal,Odor,06/23/2020 - 09:46AM,06/23/2020 - 11:07AM,Archived,Pine St,"Foul smelling oil or fuel odor seeping through the windows at 6:30 am , June 23, 2020",https://crm.seeclickfix.com/#/organizations/611/issues/8052609,43.64960863,-70.27027704,City Council District 2
8056225,Web - Desktop,Odor,06/23/2020 - 11:48PM,06/24/2020 - 03:18PM,Archived,Western Prom,Once again the West End goes to sleep with toxic fumes coming through the window and permeating our homes. ,https://crm.seeclickfix.com/#/organizations/611/issues/8056225,43.64473007,-70.27353827,City Council District 2
8056354,Android,Odor,06/24/2020 - 05:17AM,06/24/2020 - 03:18PM,Archived,66 West St,,https://crm.seeclickfix.com/#/organizations/611/issues/8056354,43.650646,-70.2725832,City Council District 2
8056836,Portal,Odor,06/24/2020 - 09:31AM,06/24/2020 - 03:14PM,Archived,41 Bowdoin St,Consistent petrochemical smell over the past several days.  Particularly bad this morning.  ,https://crm.seeclickfix.com/#/organizations/611/issues/8056836,43.64700964,-70.2741015,City Council District 2
8057628,Web - Mobile,Odor,06/24/2020 - 11:35AM,06/24/2020 - 03:13PM,Archived,Western Prom,Strong oil/fuel smell. Causing headaches. ,https://crm.seeclickfix.com/#/organizations/611/issues/8057628,43.65022219,-70.27610779,City Council District 2
8059573,Portal,Odor,06/24/2020 - 05:11PM,06/25/2020 - 08:46AM,Archived,66 West St,,https://crm.seeclickfix.com/#/organizations/611/issues/8059573,43.650639,-70.2725535,City Council District 2
8060186,Web - Desktop,Odor,06/24/2020 - 08:09PM,06/25/2020 - 08:46AM,Archived,5 Briggs St,Awful oily odor last few days. Tanks in SoPo venting?,https://crm.seeclickfix.com/#/organizations/611/issues/8060186,43.647219,-70.2639765,City Council District 2
8060549,Portal,Odor,06/24/2020 - 10:34PM,06/25/2020 - 08:46AM,Archived,56 Bowdoin St,Very strong oil smell. Sickening.,https://crm.seeclickfix.com/#/organizations/611/issues/8060549,43.646643,-70.274898,City Council District 2
8060838,Portal,Odor,06/25/2020 - 06:00AM,06/25/2020 - 08:46AM,Archived,89 Pine St,"petrochemical smell, 5:30 am, very strong.",https://crm.seeclickfix.com/#/organizations/611/issues/8060838,43.65017115,-70.26984215,City Council District 2
8062206,Android,Odor,06/25/2020 - 12:39PM,06/26/2020 - 09:51AM,Archived,66 West St,,https://crm.seeclickfix.com/#/organizations/611/issues/8062206,43.650646,-70.2725832,City Council District 2
8062647,Web - Mobile,Odor,06/25/2020 - 02:11PM,06/26/2020 - 09:51AM,Archived,Western Prom,"Very strong oil/fuel smell, making us nauseous. ",https://crm.seeclickfix.com/#/organizations/611/issues/8062647,43.65140059,-70.27610779,City Council District 2
8063743,Android,Odor,06/25/2020 - 05:58PM,06/26/2020 - 09:51AM,Archived,66 West St,,https://crm.seeclickfix.com/#/organizations/611/issues/8063743,43.650646,-70.2725832,City Council District 2
8063852,iPhone,Odor,06/25/2020 - 06:30PM,06/26/2020 - 09:51AM,Archived,380 Danforth St,Tar!   SW wind. ,https://crm.seeclickfix.com/#/organizations/611/issues/8063852,43.64464276,-70.27065558,City Council District 2
8064255,iPhone,Odor,06/25/2020 - 08:45PM,06/26/2020 - 09:51AM,Archived,323 Spring St,Asphalt smell is horrible tonight. When will the city do something. Property values will go down and this area will become a slum. ,https://crm.seeclickfix.com/#/organizations/611/issues/8064255,43.64739116,-70.26926176,City Council District 2
8064380,iPhone,Odor,06/25/2020 - 09:24PM,06/26/2020 - 09:51AM,Archived,414 Danforth St,Oil smell blowing in from South Portland,https://crm.seeclickfix.com/#/organizations/611/issues/8064380,43.6437174,-70.27259,City Council District 2
8066510,iPhone,Odor,06/26/2020 - 07:55AM,06/26/2020 - 09:51AM,Archived,131 Sherman St,Oil tank odor,https://crm.seeclickfix.com/#/organizations/611/issues/8066510,43.65534911,-70.27204082,City Council District 2
8078463,Portal,Odor,06/26/2020 - 08:40PM,06/29/2020 - 12:37PM,Archived,17 West St,"Horrible melting asphault smelll. Triggered need to
Use asthma inhaler ",https://crm.seeclickfix.com/#/organizations/611/issues/8078463,43.650981,-70.2697815,City Council District 2
8078802,iPhone,Odor,06/26/2020 - 09:03PM,06/29/2020 - 12:37PM,Archived,132 Brackett St,Fumes yet again. Please make it stop!,https://crm.seeclickfix.com/#/organizations/611/issues/8078802,43.65017985,-70.26712678,City Council District 2
8079071,iPhone,Odor,06/26/2020 - 09:22PM,06/29/2020 - 12:37PM,Archived,380 Danforth St,Intense petro fumes have been close to intolerable.  ,https://crm.seeclickfix.com/#/organizations/611/issues/8079071,43.6447158,-70.27102744,City Council District 2
8079248,Web - Desktop,Odor,06/26/2020 - 09:35PM,06/29/2020 - 12:37PM,Archived,106 Spruce St,Absolutely horrific odor coming into the neighborhood tonight. Maybe the worst I've ever experienced in my short time on the West End. It seriously hurt to breath the air tonight... ,https://crm.seeclickfix.com/#/organizations/611/issues/8079248,43.647894,-70.269894,City Council District 2
8079397,Portal,Odor,06/26/2020 - 09:46PM,06/29/2020 - 12:37PM,Archived,18 Neal St,Petrochemical smell and extremely loud engine noise coming from across the bridge. This is happening a lot. I'm seriously considering moving because of it.,https://crm.seeclickfix.com/#/organizations/611/issues/8079397,43.64696368,-70.27200937,City Council District 2
8080568,iPhone,Odor,06/26/2020 - 11:56PM,06/29/2020 - 12:37PM,Archived,31 Cushman St,"Smells like a tar, every day for the last 2 years. I have to keep my windows closed  all year or risk breathing this in. If I do, instant headache. This is a public health issue. ",https://crm.seeclickfix.com/#/organizations/611/issues/8080568,43.64935954,-70.26879189,City Council District 2
8083758,iPhone,Odor,06/27/2020 - 12:40PM,06/29/2020 - 12:37PM,Archived,13 West St,High fume levels of burning tar/oil in the open air. Months and months of this with no change. Please do not close this case until your personal responsibility and accountability for the ongoing health hazard has been acknowledged. ,https://crm.seeclickfix.com/#/organizations/611/issues/8083758,43.650988,-70.2695881,City Council District 2
8083761,iPhone,Odor,06/27/2020 - 12:41PM,06/29/2020 - 12:37PM,Archived,211 Vaughan St,"Tar odor from the tank farm is so strong today I felt light headed in my own house and had to sit down. With the CDC recommending open windows to mitigate covid buildup, how is it not an urgent public health crisis that these tanks are emitting so many fumes that one has to choose between virus buildup (closing windows), and the toxic effects of VCOs (open windows)??  These tank farms have been violating EPA regs for years and still nothing has been done. Soon, I think, it’s time for someone to hold the city liable for its mishandling of and inaction on this known problem.  Maybe a lawsuit will wake you up from your constant do-nothing auto response. ",https://crm.seeclickfix.com/#/organizations/611/issues/8083761,43.65129414,-70.27320004,City Council District 2
8084517,Web - Mobile,Odor,06/27/2020 - 04:30PM,06/29/2020 - 12:37PM,Archived,Western Prom,The petro chemical smell has been nauseating all day,https://crm.seeclickfix.com/#/organizations/611/issues/8084517,43.64483274,-70.27314663,City Council District 2
8084948,Portal,Odor,06/27/2020 - 07:42PM,06/29/2020 - 12:37PM,Archived,"Waynflete School 360 Spring St,",Strong smell of fuel or oil for the last 45 minutes ,https://crm.seeclickfix.com/#/organizations/611/issues/8084948,43.64601,-70.27055,City Council District 2
8085012,Web - Desktop,Odor,06/27/2020 - 08:17PM,06/29/2020 - 12:37PM,Archived,390 Congress St,Very strong smell of asphalt blowing into Old Port. Not appetizing for outdoor dining. ,https://crm.seeclickfix.com/#/organizations/611/issues/8085012,43.65900685,-70.2564316,City Council District 1
8085035,Portal,Odor,06/27/2020 - 08:32PM,06/29/2020 - 12:37PM,Archived,17 West St,day # 2 of intolerable odor of burning tar and oil. This happens 2-3 times a week. It is a miserable thing to live with. Please help make it stop! Doesn’t Sprague Energy realize they are going to end up getting sued out of business? ,https://crm.seeclickfix.com/#/organizations/611/issues/8085035,43.650981,-70.2697815,City Council District 2
8085174,Android,Odor,06/27/2020 - 09:23PM,06/29/2020 - 12:37PM,Archived,33 Storer St,bad petroleum smells toniggr,https://crm.seeclickfix.com/#/organizations/611/issues/8085174,43.6469011,-70.2696589,City Council District 2
8087006,Portal,Odor,06/28/2020 - 08:14AM,06/29/2020 - 12:37PM,Archived,265 Spring St,URGENT: Strong diesel smell in West End. We can barely breathe.,https://crm.seeclickfix.com/#/organizations/611/issues/8087006,43.64856398,-70.26735306,City Council District 2
8087035,Portal,Odor,06/28/2020 - 08:40AM,06/29/2020 - 12:37PM,Archived,1603 Washington Ave,1603 Washington Avenue smells like raw sewage or like something died its an indescribable disgusting smell ,https://crm.seeclickfix.com/#/organizations/611/issues/8087035,43.706178,-70.2929835,City Council District 5
8088631,Portal,Odor,06/28/2020 - 05:11PM,06/29/2020 - 12:37PM,Archived,5 Briggs St,The odor is worse in the week than it has been in 4 years living here. Today it smells more like burning than raw gas fumes.,https://crm.seeclickfix.com/#/organizations/611/issues/8088631,43.647219,-70.2639765,City Council District 2
8094140,Web - Desktop,Odor,06/29/2020 - 03:29PM,07/08/2020 - 09:56AM,Archived,87 Pine St,Strong smell of asphalt,https://crm.seeclickfix.com/#/organizations/611/issues/8094140,43.65021823,-70.26980285,City Council District 2
8110492,Android,Odor,07/01/2020 - 08:14PM,07/08/2020 - 09:56AM,Archived,66 West St,,https://crm.seeclickfix.com/#/organizations/611/issues/8110492,43.650646,-70.2725832,City Council District 2
8110569,Android,Odor,07/01/2020 - 08:45PM,07/08/2020 - 09:56AM,Archived,106 High St,smelling it throughout the old port.,https://crm.seeclickfix.com/#/organizations/611/issues/8110569,43.6529744,-70.2621802,"City Council District 2,City of Portland 032018,City of Portland (simplified to 10m),Downtown District 092618,Portland ME placeholder"
8111035,iPhone,Odor,07/01/2020 - 10:44PM,07/08/2020 - 09:56AM,Archived,380 Danforth St,"The smell of tar and Oil continues
To permeate the neighborhood making it
Scary to open the window and cruel to keep them shut.  Feels like Every evening it creeps into the air ultimately stinging throats and giving headaches.  I am fearful for what potential damage is happening to my children’s respiratory system",https://crm.seeclickfix.com/#/organizations/611/issues/8111035,43.64463927,-70.27087411,City Council District 2
8111091,Android,Odor,07/01/2020 - 10:52PM,07/08/2020 - 09:56AM,Archived,41 Bowdoin St,very strong petrochemical smell. please actually respond with what is being done instead of just closing this complaint out.,https://crm.seeclickfix.com/#/organizations/611/issues/8111091,43.6468634,-70.2742419,City Council District 2
8111227,Portal,Odor,07/01/2020 - 11:05PM,07/08/2020 - 09:56AM,Archived,101 Pine St,"Strong asphalt, petrochemical smell.",https://crm.seeclickfix.com/#/organizations/611/issues/8111227,43.64993279,-70.27018547,City Council District 2
8113662,Web - Desktop,Odor,07/02/2020 - 07:40AM,07/08/2020 - 09:56AM,Archived,Taylor St,Petrochemical/Asphalt smell is still strong as it was last night.,https://crm.seeclickfix.com/#/organizations/611/issues/8113662,43.64748504,-70.26730489,City Council District 2
8113837,Web - Mobile,Odor,07/02/2020 - 08:09AM,07/08/2020 - 09:56AM,Archived,305 Danforth St,Super strong petroleum smell last night- to the point where it woke me up around midnight. ,https://crm.seeclickfix.com/#/organizations/611/issues/8113837,43.646446,-70.268243,City Council District 2
8113881,Portal,Odor,07/02/2020 - 08:22AM,07/08/2020 - 09:56AM,Archived,15 Thomas St,Very strong chemical odor in West End this morning,https://crm.seeclickfix.com/#/organizations/611/issues/8113881,43.64739902,-70.27039597,City Council District 2
8117375,iPhone,Odor,07/02/2020 - 05:46PM,07/08/2020 - 09:56AM,Archived,Fore River Pkwy,Oil smell,https://crm.seeclickfix.com/#/organizations/611/issues/8117375,43.64458861,-70.28067509,City Council District 3
8125949,Web - Desktop,Odor,07/04/2020 - 08:51AM,07/08/2020 - 09:56AM,Archived,50 Wilmot St,"Fog just rolled in and now an awful, eye-stinging odor of asphalt mixed with the high-risk chemical naphthalene is making it hard to breathe. Why isn't the City of Portland challenging the federal government's slap on the wrist settlement with major polluter and public health menace Sprague like the City of South Portland is doing? The oil company's business practices are degrading the quality of life on both sides of the Fore River. https://www.pressherald.com/2020/07/04/south-portland-wants-tougher-epa-crackdown-on-sprague-tank-pollution/",https://crm.seeclickfix.com/#/organizations/611/issues/8125949,43.66152398,-70.2567315,City Council District 1
8137755,iPhone,Odor,07/06/2020 - 08:06PM,07/08/2020 - 09:56AM,Archived,13 West St,Heavy VOC toxins in the air from Sprague/Global,https://crm.seeclickfix.com/#/organizations/611/issues/8137755,43.650988,-70.2695881,City Council District 2
8137963,Portal,Odor,07/06/2020 - 09:21PM,07/08/2020 - 09:56AM,Archived,87 Pine St,"harsh, stinky petrochemical odor seeping in through the windows.",https://crm.seeclickfix.com/#/organizations/611/issues/8137963,43.65035758,-70.26967049,City Council District 2
8139412,Portal,Odor,07/07/2020 - 02:09AM,07/08/2020 - 09:56AM,Archived,105 Pine St,"Horrible smell, like asphalt ",https://crm.seeclickfix.com/#/organizations/611/issues/8139412,43.64992258,-70.2702713,City Council District 2
8141326,Web - Desktop,Odor,07/07/2020 - 08:38AM,07/08/2020 - 09:56AM,Archived,88 Park St,"Last evening, around 9 o'clock.  Persistent problem for years - nothing ever done to abate this hazard to health and well being.  Why?",https://crm.seeclickfix.com/#/organizations/611/issues/8141326,43.65167002,-70.261973,City Council District 2
8142196,Web - Desktop,Odor,07/07/2020 - 10:35AM,07/08/2020 - 09:56AM,Archived,Western Prom,Awakened out of a sound sleep by the petrochemical smell wafting through my window. I’m not a light sleeper so this odor was pretty intense. It’s frightening to think we are inhaling these toxins while we sleep.,https://crm.seeclickfix.com/#/organizations/611/issues/8142196,43.64491618,-70.27345241,City Council District 2
8145498,iPhone,Odor,07/07/2020 - 08:51PM,07/08/2020 - 09:56AM,Archived,225 Park Ave,Petrochemical odor in the South/Southeasterly wind. ,https://crm.seeclickfix.com/#/organizations/611/issues/8145498,43.65589933,-70.27632838,City Council District 2
8145722,Web - Desktop,Odor,07/07/2020 - 10:02PM,07/08/2020 - 09:56AM,Archived,106 Spruce St,Terrible oil odor tonight. Again. ,https://crm.seeclickfix.com/#/organizations/611/issues/8145722,43.64789502,-70.269898,City Council District 2
8145731,Portal,Odor,07/07/2020 - 10:07PM,07/08/2020 - 09:56AM,Archived,55 Bowdoin St,"last night, 7/6, oil smell very strong all night. ",https://crm.seeclickfix.com/#/organizations/611/issues/8145731,43.64692513,-70.27490616,City Council District 2
8146173,iPhone,Odor,07/07/2020 - 11:53PM,07/08/2020 - 09:56AM,Archived,414 Danforth St,Oil smell from South Portland,https://crm.seeclickfix.com/#/organizations/611/issues/8146173,43.6437174,-70.27259,City Council District 2
8160011,iPhone,Odor,07/09/2020 - 07:25PM,07/14/2020 - 09:55AM,Archived,92 Deering Ave,petrochemical odors on the Southeasterly wind again. ,https://crm.seeclickfix.com/#/organizations/611/issues/8160011,43.65792087,-70.274285,City Council District 2
8163212,iPhone,Odor,07/10/2020 - 08:32AM,07/14/2020 - 09:55AM,Archived,119 Chadwick St,Venting of tanks. What is status of remediation compliance by Sprague?,https://crm.seeclickfix.com/#/organizations/611/issues/8163212,43.65090335,-70.27441373,City Council District 2
8172846,iPhone,Odor,07/11/2020 - 11:31PM,07/14/2020 - 09:55AM,Archived,218 Park Ave,Petrochemical VOC odors in the Southerly wind from the SoPo tank farms again. ,https://crm.seeclickfix.com/#/organizations/611/issues/8172846,43.65570886,-70.27609882,City Council District 2
8173031,Android,Odor,07/12/2020 - 12:30AM,07/14/2020 - 09:55AM,Archived,44 Bowdoin St,petrochemical smell. again.,https://crm.seeclickfix.com/#/organizations/611/issues/8173031,43.64675089,-70.274304,City Council District 2
8173537,Portal,Odor,07/12/2020 - 04:29AM,07/14/2020 - 09:55AM,Archived,117 Pine St,"Woken up by smell of asphalt, petrochemical odor wafting through windows. Very strong. ",https://crm.seeclickfix.com/#/organizations/611/issues/8173537,43.64967696,-70.27055025,City Council District 2
8173731,Web - Desktop,Odor,07/12/2020 - 06:22AM,07/14/2020 - 09:55AM,Archived,21 Chestnut St,Strong odor of asphalt blowing in from west,https://crm.seeclickfix.com/#/organizations/611/issues/8173731,43.6595284,-70.25823356,City Council District 1
8198398,iPhone,Odor,07/15/2020 - 08:41PM,07/17/2020 - 11:51AM,Archived,13 West St,Another evening where windows should be open ruined by fumes - burning tar/petrol from the tanks. ,https://crm.seeclickfix.com/#/organizations/611/issues/8198398,43.650988,-70.2695881,City Council District 2
8198478,Web - Mobile,Odor,07/15/2020 - 08:53PM,07/17/2020 - 11:51AM,Archived,Western Prom,Strong oil smell,https://crm.seeclickfix.com/#/organizations/611/issues/8198478,43.64915125,-70.27610779,City Council District 2
8209592,iPhone,Odor,07/17/2020 - 10:17AM,07/17/2020 - 11:51AM,Archived,131 Sherman St,Fuel oil odor is very strong,https://crm.seeclickfix.com/#/organizations/611/issues/8209592,43.6552743,-70.2721627,City Council District 2
8221732,Web - Desktop,Odor,07/20/2020 - 05:15AM,07/20/2020 - 10:45AM,Archived,235 Cumberland Ave,Strong odor of fuel oil or asphalt blowing in from South Portland tanks.,https://crm.seeclickfix.com/#/organizations/611/issues/8221732,43.66095063,-70.25695691,City Council District 1
8256650,iPhone,Odor,07/24/2020 - 08:05PM,07/27/2020 - 09:37AM,Archived,380 Danforth St,Petro fumes.  Southern wind,https://crm.seeclickfix.com/#/organizations/611/issues/8256650,43.64477074,-70.27084165,City Council District 2
8256675,Portal,Odor,07/24/2020 - 08:20PM,07/27/2020 - 09:37AM,Archived,15 Thomas St,,https://crm.seeclickfix.com/#/organizations/611/issues/8256675,43.64739902,-70.27039597,City Council District 2
8260885,iPhone,Odor,07/25/2020 - 06:02PM,07/27/2020 - 09:37AM,Archived,132 Brackett St,More fumes again,https://crm.seeclickfix.com/#/organizations/611/issues/8260885,43.65024233,-70.26711525,City Council District 2
8261045,Web - Mobile,Odor,07/25/2020 - 07:33PM,07/27/2020 - 09:37AM,Archived,106 Spruce St,Another beautiful summer evening... And the stench of oil in the air. ,https://crm.seeclickfix.com/#/organizations/611/issues/8261045,43.64789502,-70.269898,City Council District 2
8261176,Portal,Odor,07/25/2020 - 08:45PM,07/27/2020 - 09:37AM,Archived,33 Storer St,The usual smell,https://crm.seeclickfix.com/#/organizations/611/issues/8261176,43.64693802,-70.26973498,City Council District 2
8285817,iPhone,Odor,07/29/2020 - 06:48PM,07/30/2020 - 10:22AM,Archived,380 Danforth St,Southwest wind ,https://crm.seeclickfix.com/#/organizations/611/issues/8285817,43.64471177,-70.270846,City Council District 2
8286630,Web - Desktop,Odor,07/29/2020 - 10:53PM,07/30/2020 - 08:16AM,Archived,23 Monument Sq,,https://crm.seeclickfix.com/#/organizations/611/issues/8286630,43.65719187,-70.25909185,City Council District 1
8290341,Web - Desktop,Odor,07/30/2020 - 11:20AM,08/17/2020 - 02:38PM,Archived,155 Spring St,"The Mercy Hospital employee shuttle vans that are constantly parked outside the hospital on Spring Street are ALWAYS idling for long periods of time, spewing hot exhaust on everyone who has to walk on the sidewalk. This is in clear violation of the City's no-idling ordinance. ",https://crm.seeclickfix.com/#/organizations/611/issues/8290341,43.65186635,-70.26400578,City Council District 2
8293195,Portal,Odor,07/30/2020 - 09:23PM,08/11/2020 - 12:41PM,Archived,152 Sheridan St,awful smell from the wastewater treatment center.  ,https://crm.seeclickfix.com/#/organizations/611/issues/8293195,43.66717881,-70.25198936,City Council District 1
8299355,Web - Mobile,Odor,07/31/2020 - 08:44PM,08/03/2020 - 10:56AM,Archived,Western Prom,Strong Petrochemical odor...again!,https://crm.seeclickfix.com/#/organizations/611/issues/8299355,43.6445423,-70.27314663,City Council District 2
8304831,Web - Mobile,Odor,08/02/2020 - 04:32AM,08/02/2020 - 08:31AM,Archived,193 Western Promenade,Fuel smell ,https://crm.seeclickfix.com/#/organizations/611/issues/8304831,43.6488577,-70.2755928,City Council District 2
8308983,iPhone,Odor,08/03/2020 - 07:56AM,08/03/2020 - 11:03AM,Archived,75 Clark St,Smell of Asphalt,https://crm.seeclickfix.com/#/organizations/611/issues/8308983,43.64797044,-70.26354743,City Council District 2
8336525,iPhone,Odor,08/06/2020 - 09:45PM,08/07/2020 - 08:20AM,Archived,380 Danforth St,Stinging eyes and nauseating.  Slight southerly breeze,https://crm.seeclickfix.com/#/organizations/611/issues/8336525,43.64465488,-70.27101617,City Council District 2
8347289,iPhone,Odor,08/08/2020 - 07:38PM,08/21/2020 - 10:32AM,Archived,Brighton Ave,"Every day, especially at 11:00am though it varies, a freight train goes by and leaves the neighborhood in a cloud of very smelly thick smoke. We rush to close our windows when it goes by it is so bad. Our car’s have to pass emissions tests but this train is polluting our neighborhood every day. Can the city do anything to prevent this? It’s not Amtrak but a Pan Am freight train. Amtrak is no problem. ",https://crm.seeclickfix.com/#/organizations/611/issues/8347289,43.66364304,-70.28530693,City Council District 3
8359207,iPhone,Odor,08/11/2020 - 06:47AM,08/11/2020 - 12:41PM,Archived,225 Park Ave,"southerly winds carrying petrochemical fumes from the sopo tanks again. pollution is indiscriminate and sees no borders, nor class. ",https://crm.seeclickfix.com/#/organizations/611/issues/8359207,43.65614632,-70.27610495,City Council District 2
8359272,iPhone,Odor,08/11/2020 - 06:59AM,08/11/2020 - 12:41PM,Archived,131 Sherman St,Oil fuel smell again. Very strong ,https://crm.seeclickfix.com/#/organizations/611/issues/8359272,43.65528887,-70.27208266,City Council District 2
8359287,iPhone,Odor,08/11/2020 - 07:01AM,08/11/2020 - 12:41PM,Archived,101–123 Park St,"Thick, acrid smell of fuel/oil in the air on the west end this morning .",https://crm.seeclickfix.com/#/organizations/611/issues/8359287,43.65251161,-70.26323097,City Council District 2
8359633,Portal,Odor,08/11/2020 - 07:28AM,08/11/2020 - 12:41PM,Archived,116 Pine St,"Really strong asphalt, petrochemical odor. eye stingingly bad. ",https://crm.seeclickfix.com/#/organizations/611/issues/8359633,43.64942899,-70.27043202,City Council District 2
